channel,color,algorithm,profile,receiver,modem_fs,capture_fs,packets,successful_packets,psr,payload_bits,bit_errors,ber,decode_failures,mean_decode_seconds,total_decode_seconds,snr_db,seed,status
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,35,0.205882352941,0,0.002986504,0.002986504,15,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,57,0.335294117647,0,0.003008071,0.003008071,15,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,45,0.264705882353,0,0.012308724,0.012308724,15,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,55,0.323529411765,0,0.074112477,0.074112477,15,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,54,0.317647058824,0,0.013119929,0.013119929,15,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,31,0.182352941176,0,0.002995723,0.002995723,20,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.003004968,0.003004968,20,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.009265333,0.009265333,20,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.071994742,0.071994742,20,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.016050408,0.016050408,20,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,25,0.147058823529,0,0.003215734,0.003215734,25,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,61,0.358823529412,0,0.003292478,0.003292478,25,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,49,0.288235294118,0,0.011967237,0.011967237,25,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,62,0.364705882353,0,0.073849655,0.073849655,25,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,60,0.352941176471,0,0.014789398,0.014789398,25,20260715,ok
yellow6,yellow,Standard OFDM,standard,3,12500,12500,1,0,0,170,34,0.2,0,0.003430099,0.003430099,30,20260715,ok
yellow6,yellow,Partial FFT+FEC,pfft,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.003129665,0.003129665,30,20260715,ok
yellow6,yellow,JUNA-Lite,lite,3,12500,12500,1,0,0,170,59,0.347058823529,0,0.008680007,0.008680007,30,20260715,ok
yellow6,yellow,JUNA-Wz,full,3,12500,12500,1,0,0,170,64,0.376470588235,0,0.074316259,0.074316259,30,20260715,ok
yellow6,yellow,JUNA-WCz,coupled,3,12500,12500,1,0,0,170,64,0.376470588235,0,0.013371729,0.013371729,30,20260715,ok
