channel,color,algorithm,profile,receiver,modem_fs,capture_fs,packets,successful_packets,psr,psr_ci95_low,psr_ci95_high,payload_bits,bit_errors,ber,decode_failures,mean_decode_seconds,median_decode_seconds,p95_decode_seconds,total_decode_seconds,snr_db,seed,status
red2,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,269,0.158235294118,0,0.0109842691,0.0114168415,0.01525520305,0.109842691,25,1,ok
red2,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,381,0.224117647059,0,0.0712330669,0.066053519,0.0899856588,0.712330669,25,1,ok
red2,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,379,0.222941176471,0,0.0136277045,0.012436003,0.0188485798,0.136277045,25,1,ok
red2,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,220,0.129411764706,0,0.0036177855,0.0031048315,0.00516952805,0.036177855,30,1,ok
red2,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,329,0.193529411765,0,0.0034504429,0.0030339305,0.0051590994,0.034504429,30,1,ok
red2,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,296,0.174117647059,0,0.011605752,0.0114344645,0.01654434495,0.11605752,30,1,ok
red2,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,368,0.216470588235,0,0.0729619418,0.066630524,0.099261953,0.729619418,30,1,ok
red2,red,JUNA-WCz,coupled,3,19200,19200,10,0,0,0,0.277532799863,1700,368,0.216470588235,0,0.0134021351,0.0125268955,0.0173076617,0.134021351,30,1,ok
red3,red,Standard OFDM,standard,3,19200,19200,10,0,0,0,0.277532799863,1700,444,0.261176470588,0,0.0029941263,0.0029847625,0.0030874299,0.029941263,0,1,ok
red3,red,Partial FFT+FEC,pfft,3,19200,19200,10,0,0,0,0.277532799863,1700,560,0.329411764706,0,0.0029308445,0.0029268525,0.0029649037,0.029308445,0,1,ok
red3,red,JUNA-Lite,lite,3,19200,19200,10,0,0,0,0.277532799863,1700,545,0.320588235294,0,0.0106963393,0.011492006,0.01179159315,0.106963393,0,1,ok
red3,red,JUNA-Wz,full,3,19200,19200,10,0,0,0,0.277532799863,1700,622,0.365882352941,0,0.0663409112,0.0659635265,0.06823943,0.663409112,0,1,ok
