juna_core_commit,channel,snr_db,pilot_ratio,outer_pilot_spacing,inner_pilot_spacing,code_rate,nfft,cp,frame_blocks,modem_fs,capture_fs,bandwidth_policy,requested_modem_bandwidth_hz,channel_bandwidth_hz,effective_bandwidth_hz,effective_bw,algorithm,frames,successful_frames,psr,payload_bits,bit_errors,ber,mean_decode_seconds_per_frame,capture_duration_seconds,covered_duration_seconds,effective_data_rate_bps,seed,status
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,48440,7945,0.16401734104,0.0031636420578,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,20,0.115606936416,48440,3077,0.0635218827415,0.00777120824277,47.7916666667,47.575,117.175239756,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,48440,7974,0.164616019818,0.0425232717977,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,48440,7882,0.162716763006,0.0292291032775,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,28,0.318181818182,49280,313,0.00635146103896,0.00532038252273,47.7916666667,47.6666666667,328.090671316,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,49280,2417,0.0490462662338,0.00605079792045,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,28,0.318181818182,49280,1029,0.0208806818182,0.0144179906818,47.7916666667,47.6666666667,328.090671316,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,49280,2436,0.0494318181818,0.0869848158409,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,49280,2408,0.0488636363636,0.0559530275455,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,1,0.0227272727273,49852,1323,0.0265385541202,0.0149858348409,47.7916666667,47.3,23.7070619006,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,49852,2160,0.0433282516248,0.0152945182955,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,9,0.204545454545,49852,1678,0.0336596325122,0.0405702591136,47.7916666667,47.3,213.363557105,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,49852,2155,0.043227954746,0.243387679955,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.125,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,49852,2155,0.043227954746,0.1408662565,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,86,0.49710982659,96880,1629,0.0168146160198,0.00310504751445,47.7916666667,47.575,1007.7070619,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,96880,15434,0.159310487201,0.00358964276301,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,2,0.0115606936416,96880,4218,0.0435383980182,0.00888380092486,47.7916666667,47.575,23.4350479512,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,96880,15582,0.160838150289,0.0535288319306,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,96880,15410,0.159062758051,0.0327563623179,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,17,0.193181818182,98560,1384,0.0140422077922,0.00765315420455,47.7916666667,47.6666666667,398.39581517,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,98560,5260,0.0533685064935,0.007861918625,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,7,0.0795454545455,98560,2767,0.0280742694805,0.0212627764318,47.7916666667,47.6666666667,164.045335658,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,98560,5229,0.0530539772727,0.133044403386,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,98560,5194,0.0526988636364,0.0736133924318,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,99704,4294,0.04306747974,0.0183336790227,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,99704,5908,0.0592553959721,0.0202991144545,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,4,0.0909090909091,99704,4657,0.0467082564391,0.05049819325,47.7916666667,47.3,189.656495205,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,99704,5890,0.0590748615903,0.332347905682,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.25,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,99704,5876,0.05893444596,0.166987222341,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,173,34,0.196531791908,193760,3972,0.0204995871181,0.00386366613873,47.7916666667,47.575,796.79163034,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,173,0,0,193760,43641,0.225232246078,0.006638998,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,173,0,0,193760,16651,0.085936209744,0.0104964739884,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,173,0,0,193760,44486,0.229593311313,0.0628747490809,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,512,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,173,0,0,193760,44210,0.228168868704,0.0375824456763,47.7916666667,47.575,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,88,9,0.102272727273,197120,2864,0.0145292207792,0.00752221867045,47.7916666667,47.6666666667,421.830863121,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,88,0,0,197120,12882,0.0653510551948,0.00796823704545,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,88,0,0,197120,5499,0.0278967126623,0.0221384547727,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,88,0,0,197120,12873,0.0653053977273,0.142230840102,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,1024,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,88,0,0,197120,12807,0.0649705762987,0.0783299695682,47.7916666667,47.6666666667,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Standard OFDM,44,0,0,199452,11713,0.0587259089906,0.0201460594545,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,Partial FFT+FEC,44,0,0,199452,12736,0.0638549625975,0.0210398891136,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Lite,44,1,0.0227272727273,199452,11034,0.0553215811323,0.0593972670455,47.7916666667,47.3,94.8491717524,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-Wz,44,0,0,199452,12801,0.0641808555442,0.388944409977,47.7916666667,47.3,0,1,ok
5ba868fa89bfe1df4445510f84b7a1cc9eb859ba,red1,20,0.75,3,3,0.5,2048,16,10,19200,19200,min_channel_modem,19200,9600,9600,0.5,JUNA-WCz,44,0,0,199452,12768,0.064015402202,0.196883131432,47.7916666667,47.3,0,1,ok
